Status,Species name (Current accepted),"Authority, Year",Common Name,Species  (Previous names),Fauna,Kingdom,Phylum,Class,Order,Family,Genus,Species,Native_biogeog,Native_geog,Species name (First published),Reference (First published),Specific Page No. (First published),Date: yyyy (First published),Latitude (First published),Longitude (First published),Location (First published),Species name (First sighting),Reference (First sighting),Date: dd/mm/yyyy (First sighting),Year (First sighting),Latitude (First sighting),Longitude (First sighting),Location (First sighting),Introduction pathway,Introduction_mode,Introduction_all,"Introduction pathway 
Reference","Extinction 
(Y/N)",Year (Extinction),Extinction Reference,"Active removal
(Y/N)","Active removal 
Reference","References: Subsequent records (Surname, journal short form, vol(issue) (year) page)",Additional Remarks
Naturalised,Lithobates catesbeianus,"Shaw, 1802",American Bullfrog,"Rana catesbeiana, Rana mugiens, Rana scapularis",Freshwater,Animalia,Chordata,Amphibia,Anura ,Ranidae,Lithobates,catesbeianus,Nearctic,North America,Rana castabeiana,"Malayan Nature Society. (1989). Recent Reports - Singapore. The Pangolin, 2(2), 17-22.",21,1989,1.3678000,103.8028000,Upper Peirce Reservoir,Rana castabeiana,"Malayan Nature Society. (1989). Recent Reports - Singapore. The Pangolin, 2(2), 17-22.",1989,1989,1.3678000,103.8028000,Upper Peirce Reservoir,"Religious or mercy release, unwanted pets from the aquarium trade",,Pet trade | Mercy release,"Malayan Nature Society. (1989). Recent Reports - Singapore. The Pangolin, 2(2), 17-22.",N,,,N,,"Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 165; Ng & Lim, COSMOS, 1 (2010) 118; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 165; Ng & Yeo, NiS, 5 (2012) 95, 99-100; Tan, Singapore Biodiversity Records, 2014 (2014) 93",
Naturalised,Sylvirana guentheri,"Boulenger, 1882",Gunther's Frog,"Sylvirana guentheri, Rana guentheri, Hylarana guentheri, Limnodytes elegans, Boulengerana guentheri",Freshwater,Animalia,Chordata,Amphibia,Anura ,Ranidae,Sylvirana,guentheri,Multiple,East Asia | Southeast Asia,Hylarana guentheri,"Chan, S. H., & Goh, C. (2010). Frogs of Sungei Buloh Wetland Reserve (Amphibia: Anura). Nature in Singapore, 3, 103-116.","110-111, 114-115",2010,1.4480000,103.7245000,Sungei Buloh Wetland Reserve,Hylarana guentheri,"Leong, T. M., & Lim, K. K. P. (2011). Occurrence of Günther’s Frog, Hylarana guentheri (Amphibia: Anura: Ranidae) in Singapore. Nature in Singapore, 4, 135-141.",1997,1997,1.3215660,103.7046680,"Grounds of the Jurong Bird Park, along Jalan Ahmad Ibrahim road",Imports of ornamental plants,,Horticultural trade,"Chan, S. H., & Goh, C. (2010). Frogs of Sungei Buloh Wetland Reserve (Amphibia: Anura). Nature in Singapore, 3, 103-116.",N,,,N,,"Leong & Lim, NiS, 4 (2011) 135-141;  Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 171; Ng & Yeo, NiS, 5 (2012) 95, 98-99; Lim & Ng, Singapore Biodiversity Records, 2015 (2015) 26",
Naturalised,Eleutherodactylus planirostris,"Cope, 1862",Greenhouse Frog,"Hylodes planirostris, Euhyas planirostris, Eleutherodactylus ricordii planirostris, Eleutherodactylys planirostris planirostris",Terrestrial,Animalia,Chordata,Amphibia,Anura ,Eleutherodactylidae ,Eleutherodactylus,planirostris,Neotropic,Central America,Eleutherodactylus planirostris,"Groenewoud, D., & Law, I. S. (2016). First record of greenhouse frog in Singapore. Singapore Biodiversity Records, 2016, 59.",59,2016,1.4603800,103.8363200,Southern edge of Sembawang Park,Eleutherodactylus planirostris,"Groenewoud, D., & Law, I. S. (2016). First record of greenhouse frog in Singapore. Singapore Biodiversity Records, 2016, 59.",3/12/2015,2015,1.4603800,103.8363200,Southern edge of Sembawang Park,Ornamental plant trade,,Horticultural trade,"Groenewoud, D., & Law, I. S. (2016). First record of greenhouse frog in Singapore. Singapore Biodiversity Records, 2016, 59.",N,,,N,,"Tay et al, Singapore Biodiversity Records, 2017 (2017) 103-104; Yeo et al, Singapore Biodiversity Records, 2018 (2018) 1; Guttensohn & Leong, Pang Sua Woodland: Sanctuary Unveiled Along the Rail Corridor (2021) 137; Ong, NiS, 15 (2022) e2022050",
Naturalised,Microhyla fissipes,"Boulenger, 1884",East Asian Ornate Chorus Frog,"Microhyla eremita, Microhyla ornata",Terrestrial,Animalia,Chordata,Amphibia,Anura,Microhylidae,Microhyla,fissipes,Multiple,East Asia | Southeast Asia,Microhyla fissipes,"Lim, N. T.-L., Yeo, A. W. M., & Chan, K.-W. (2006). Geographic distribution. Microhyla fissipes. Herpetological Review, 37(1), 96-128.",101,2006,1.4169170,104.0356110,Pulau Tekong: Kampong Salabin. Large pothole along dirt track.,Microhyla fissipes,"Lim, N. T.-L., Yeo, A. W. M., & Chan, K.-W. (2006). Geographic distribution. Microhyla fissipes. Herpetological Review, 37(1), 96-128.",3/8/2005,2005,1.4169170,104.0356110,Pulau Tekong: Kampong Salabin. Large pothole along dirt track.,Hitchhiking on plant or cargo imports,,Horticultural trade,"Ng, T. H., & Yeo, D. C. J. (2012). Non-indigenous frogs in Singapore. Nature in Singapore, 5, 95-102.",N,,,N,,"Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 65, 165; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 65, 165; Ng & Yeo, NiS, 5 (2012) 95-97; Law, Singapore Biodiversity Records, 2015 (2015) 30; Subaraj et al, Singapore Biodiversity Records, 2016 (2016) 30-31",
Naturalised,Kaloula pulchra,"Gray, 1831","Banded Bullfrog, Asian Painted Frog","Kaloula macrocephala, Hylaedactylus bivittatus, Callula pulchra, Caloula pulchra, Calohyla pulchra, Callula macrodactyla, Kaloula pulchra pulchra, Kaloula pulchra hainana, Kaloula pulchra macrocephala",Freshwater,Animalia ,Chordata,Amphibia ,Anura,Microhylidae,Kaloula,pulchra,Indomalayan,South Asia | Southeast Asia,Callula pulchra,"Flower, S. S. (1896). 1. Notes on a Collection of Reptiles and Batrachians made in the Malay Peninsula in 1895–96; with a List of the Species recorded from that Region. Proceedings of the Zoological Society of London, 64(4), 856-914. https://doi.org/10.1111/j.1096-3642.1896.tb03085.x ",908-910,1896,1.3069000,103.8189000,Tanglin,Callula pulchra,"Flower, S. S. (1896). 1. Notes on a Collection of Reptiles and Batrachians made in the Malay Peninsula in 1895–96; with a List of the Species recorded from that Region. Proceedings of the Zoological Society of London, 64(4), 856-914. https://doi.org/10.1111/j.1096-3642.1896.tb03085.x ",1886,1886,1.3069000,103.8189000,Tanglin,Accidentally introduced via cargo being transported into Singapore from Peninsular Malaysia or Thailand,,Transport,"Ng, T. H., & Yeo, D. C. J. (2012). Non-indigenous frogs in Singapore. Nature in Singapore, 5, 95-102. ",N,,,N,,"Berry, J Anim Ecol, 33(2) (1964) 227-243; Berry, The Amphibian Fauna of Peninsular Malaysia (1975); Lim & Chou, The herpetofauna of Singapore (1990); Lim & Yang, Raffles Bull. Zool., 39(1) (1991) 228-229; Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 64; Bickford et al, Biotropica, 42(1) (2010) 121,123; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 64; Ng & Yeo, NiS, 5 (2012) 95-96, 100",
Naturalised,Haliplanella lineata,"Verrill, 1869",Orange-striped Green Sea Anemone,"Sagartia luciae, Diadumene luciae, Aiptasiomorpha luciae, Diadumene lineata, Haliplanella luciae",Marine,Animalia,Cnidaria ,Anthozoa,Actiniaria,Haliplanellidae ,Haliplanella,lineata,Temperate Northern Pacific | Central Indo-Pacific,"Western Pacific (Japan, China, and Hong Kong)",Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143. ","121, 123, 126, 138-140",2009,1.4481596,103.7244798,Sungei Buloh Wetland Reserve,Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143. ","2007, 2009",2007,1.4481596,103.7244798,Sungei Buloh Wetland Reserve,Found along shipping lanes as they travel in fouling assemblages attached to the hulls of ships,,,"Molina, L. M., Valiñas, M. S., Pratolongo, P. D., Elias, R., & Perillo, G. M. E. (2009). First record of the sea anemone Diadumene lineata (Verrill 1871) associated to Spartina alterniflora roots and stems, in marshes at the Bahia Blanca estuary, Argentina. Biological Invasions, 11(2), 409-416. https://doi.org/10.1007/s10530-008-9258-6 ",N,,,N,,"Hancock et al, Zookeys, 706 (2017) 2",
Naturalised,Haliplanella lineata,"Verrill, 1869",Orange-striped Green Sea Anemone,"Sagartia luciae, Diadumene luciae, Aiptasiomorpha luciae, Diadumene lineata, Haliplanella luciae",Marine,Animalia,Cnidaria ,Anthozoa,Actiniaria,Haliplanellidae ,Haliplanella,lineata,Temperate Northern Pacific | Central Indo-Pacific,"Western Pacific (Japan, China, and Hong Kong)",Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143. ","121, 123, 126, 138-140",2009,1.3859286,103.9455478,Pasir Ris,Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143.","2007, 2009",2007,1.3859286,103.9455478,Pasir Ris,Found along shipping lanes as they travel in fouling assemblages attached to the hulls of ships,,,"Molina, L. M., Valiñas, M. S., Pratolongo, P. D., Elias, R., & Perillo, G. M. E. (2009). First record of the sea anemone Diadumene lineata (Verrill 1871) associated to Spartina alterniflora roots and stems, in marshes at the Bahia Blanca estuary, Argentina. Biological Invasions, 11(2), 409-416. https://doi.org/10.1007/s10530-008-9258-6 ",N,,,N,,"Hancock et al, Zookeys, 706 (2017) 2",
Naturalised,Haliplanella lineata,"Verrill, 1869",Orange-striped Green Sea Anemone,"Sagartia luciae, Diadumene luciae, Aiptasiomorpha luciae, Diadumene lineata, Haliplanella luciae",Marine,Animalia,Cnidaria ,Anthozoa,Actiniaria,Haliplanellidae ,Haliplanella,lineata,Temperate Northern Pacific | Central Indo-Pacific,"Western Pacific (Japan, China, and Hong Kong)",Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143. ","121, 123, 126, 138-140",2009,1.3928577,103.9864531,Changi Creek,Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143.","2007, 2009",2007,1.3928577,103.9864531,Changi Creek,Found along shipping lanes as they travel in fouling assemblages attached to the hulls of ships,,,"Molina, L. M., Valiñas, M. S., Pratolongo, P. D., Elias, R., & Perillo, G. M. E. (2009). First record of the sea anemone Diadumene lineata (Verrill 1871) associated to Spartina alterniflora roots and stems, in marshes at the Bahia Blanca estuary, Argentina. Biological Invasions, 11(2), 409-416. https://doi.org/10.1007/s10530-008-9258-6 ",N,,,N,,"Hancock et al, Zookeys, 706 (2017) 2",
Naturalised,Haliplanella lineata,"Verrill, 1869",Orange-striped Green Sea Anemone,"Sagartia luciae, Diadumene luciae, Aiptasiomorpha luciae, Diadumene lineata, Haliplanella luciae",Marine,Animalia,Cnidaria ,Anthozoa,Actiniaria,Haliplanellidae ,Haliplanella,lineata,Temperate Northern Pacific | Central Indo-Pacific,"Western Pacific (Japan, China, and Hong Kong)",Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143. ","121, 123, 126, 138-140",2009,1.4088914,103.9910305,Chek Jawa (Pulau Ubin),Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143.","2007, 2009",2007,1.4088914,103.9910305,Chek Jawa (Pulau Ubin),Found along shipping lanes as they travel in fouling assemblages attached to the hulls of ships,,,"Molina, L. M., Valiñas, M. S., Pratolongo, P. D., Elias, R., & Perillo, G. M. E. (2009). First record of the sea anemone Diadumene lineata (Verrill 1871) associated to Spartina alterniflora roots and stems, in marshes at the Bahia Blanca estuary, Argentina. Biological Invasions, 11(2), 409-416. https://doi.org/10.1007/s10530-008-9258-6 ",N,,,N,,"Hancock et al, Zookeys, 706 (2017) 2",
Naturalised,Haliplanella lineata,"Verrill, 1869",Orange-striped Green Sea Anemone,"Sagartia luciae, Diadumene luciae, Aiptasiomorpha luciae, Diadumene lineata, Haliplanella luciae",Marine,Animalia,Cnidaria ,Anthozoa,Actiniaria,Haliplanellidae ,Haliplanella,lineata,Temperate Northern Pacific | Central Indo-Pacific,"Western Pacific (Japan, China, and Hong Kong)",Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143. ","121, 123, 126, 138-140",2009,1.4052809,103.9880556,Pulau Sekudu,Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143.","2007, 2009",2007,1.4052809,103.9880556,Pulau Sekudu,Found along shipping lanes as they travel in fouling assemblages attached to the hulls of ships,,,"Molina, L. M., Valiñas, M. S., Pratolongo, P. D., Elias, R., & Perillo, G. M. E. (2009). First record of the sea anemone Diadumene lineata (Verrill 1871) associated to Spartina alterniflora roots and stems, in marshes at the Bahia Blanca estuary, Argentina. Biological Invasions, 11(2), 409-416. https://doi.org/10.1007/s10530-008-9258-6 ",N,,,N,,"Hancock et al, Zookeys, 706 (2017) 2",
Naturalised,Haliplanella lineata,"Verrill, 1869",Orange-striped Green Sea Anemone,"Sagartia luciae, Diadumene luciae, Aiptasiomorpha luciae, Diadumene lineata, Haliplanella luciae",Marine,Animalia,Cnidaria ,Anthozoa,Actiniaria,Haliplanellidae ,Haliplanella,lineata,Temperate Northern Pacific | Central Indo-Pacific,"Western Pacific (Japan, China, and Hong Kong)",Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143. ","121, 123, 126, 138-140",2009,1.2198239,103.8484595,St John Island,Diadumene lineata,"Fautin, D. G., Tan, S. H., & Tan, R. (2009). Sea Anemones (Cnidaria: Actiniaria) of Singapore: Abundant and well-known shallow-water species. Raffles Bulletin of Zoology, 22, 121-143.","2007, 2009",2007,1.2198239,103.8484595,St John Island,Found along shipping lanes as they travel in fouling assemblages attached to the hulls of ships,,,"Molina, L. M., Valiñas, M. S., Pratolongo, P. D., Elias, R., & Perillo, G. M. E. (2009). First record of the sea anemone Diadumene lineata (Verrill 1871) associated to Spartina alterniflora roots and stems, in marshes at the Bahia Blanca estuary, Argentina. Biological Invasions, 11(2), 409-416. https://doi.org/10.1007/s10530-008-9258-6 ",N,,,N,,"Hancock et al, Zookeys, 706 (2017) 2",
Naturalised,Acridotheres cristatellus,"Linnaeus, 1758","Crested Myna, Chinese Myna, Chinese Jungle Myna",Gracula cristatella,Aves,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,cristatellus,Indomalayan,Southeast Asia | East Asia,,"Wells, D. R. (1986). Bird Report: 1980 and 1981. Malayan Nature Journal, 40, 279-298. ",,1986,1.2167000,103.8500000,St. John's Island,,"Wells, D. R. (1986). Bird Report: 1980 and 1981. Malayan Nature Journal, 40, 279-298. ",1981,1981,1.2167000,103.8500000,St. John's Island,,,,,Y,1998,"OwYong, A. (2015). Four introduced species, gone, maybe extinct locally. Retrieved 3 August from https://singaporebirdgroup.wordpress.com/2015/07/15/four-introduced-species-gone-maybe-extinct-locally/#:~:text=There%20are%20four%20species%20that,the%20subject%20of%20this%20article.&text=This%20globally%20Endangered%20species%20is,range%20in%20Java%20and%20Bali",N,,"Wells, MNJ, 43 (1990); Lim & Gardner, Birds: An illustrated field guidee to the birds of Singapore (1997); Wang & Hails, Raffles Bull. Zool., Supplement No. 15 (2007) 138, 168",
Naturalised,Acridotheres javanicus,"Cabanis, 1851","Javan Myna, White-vented Myna",,Aves,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,javanicus,Indomalayan,Southeast Asia,Aethiopsar grandis javanicus,"Chasen, F. N. (1925). Further remarks on the Birds of Singapore Island. The Singapore Naturalist, 71-73. ",73,1925,,,Singapore,Aethiopsar grandis javanicus,"Chasen, F. N. (1925). Further remarks on the Birds of Singapore Island. The Singapore Naturalist, 71-73. ",1925,1925, , ,Singapore,Cage/pet bird trade (From Java),,Pet trade,"Wang, L. K., & Hails, C. J. (2007). An Annotated Checklist of the Birds of Singapore. The Raffles bulletin of zoology, 1-179.",N,,,Y,"Yap, C. A.-M., Sodhi, N. S., & Brook, B. W. (2002). Roost Characteristics of Invasive Mynas in Singapore. The Journal of Wildlife Management, 66(4), 1118-1127. https://doi.org/10.2307/3802943 ","Gibson-Hill, (as Acridotheres fuscus javanicus) Raffles Bull. Zool., 20 (1949) 231; Gibson-Hill, (as Acridotheres fuscus javanicus) Raffles Bull. Zool., 21 (1949) 173; Gibson-Hill, (as Acridotheres fuscus javanicus) Raffles Bull. Zool., 21 (1950) 173; Gibson-Hill, MNJ, 5(2) (1950); Gibson-Hill, (as Acridotheres fuscus javanicus) Raffles Bull. Zool., 24 (1952) 243, 252; Wells, MNJ, 36 (1983); Yap et al, J. Wildl. Manag., 66(4) (2002) 1118-1127; Yap, Raffles Bull. Zool., 51(1) (2003) 159-163; Wang & Hails, Raffles Bull. Zool., Supplement No. 15 (2007) 15, 25, 32, 138, 168; Chong et al, Raffles Bull. Zool., Supplement No. 25 (2012) 181-182, 185; Tan & Koh, Singapore Biodiversity Records, 2019 (2019) 6",Acridotheres fuscus possibly confused with A. javanicus or A. cristatellus 
Naturalised,Acridotheres melanopterus,"Daudin, 1800","Black-winged Starling, Black-winged Myna, White-breasted Starling, White-breasted Myna","Graculipica melanoptera tricolor, Sturnus melanopterus melanopterus, Sturnus melanopterus",Aves,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,melanopterus,Indomalayan,Southeast Asia,Graculipica melanoptera tricolor,"Chasen, F. N. (1924). Bird notes. Journal of the Malayan Branch of the Royal Asiatic Society, 2, 68-70. ",69,1924,1.3060000,103.9050000,Katong,Sturnus melanopterus melanopterus,"Wang, L. K., & Hails, C. J. (2007). An Annotated Checklist of the Birds of Singapore. The Raffles Bulletin of Zoology, 1-179.",20/7/1920,1920,1.3060000,103.9050000,Katong,"Introduced as a caged bird from Java or Bali, escaped and established. Breeding observed.",,Pet trade,"Wang, L. K., & Hails, C. J. (2007). An Annotated Checklist of the Birds of Singapore. The Raffles Bulletin of Zoology, 1-179.",Y,2003,"Wang, L. K., & Hails, C. J. (2007). An Annotated Checklist of the Birds of Singapore. The Raffles Bulletin of Zoology, 1-179.",N,,"Chasen, (as Gracupica melanoptera tricolor) Raffles Bull. Zool., 11 (1935) 295; Gibson-Hill, (as Gracupica melanoptera tricolor) Raffles Bull. Zool., 20 (1949) 230; Gibson-hill, (as Gracupica melanoptera tricolor) Raffles Bull. Zool., 21 (1949) 172; Wang & Hails, (as Sturnus melanopterus melanopterus) Raffles Bull. Zool., Supplement No. 15 (2007) 32, 137, 168; Yeo & Chia, (as Sturnus melanopterus) COSMOS, 6(1) (2010) 33",
Naturalised,Amandava amandava,"Linnaeus, 1758","Strawberry Finch, Red Avadavat, Red Munia","Estrelda amandava, Fringilla amandava, Sporaeginthus amandava",Aves,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Amandava,amandava,Indomalayan,South Asia | Southeast Asia,Estrelda amandava,"Hume, A. O. (1880). The birds of the western half of the Malay Peninsula, Third Notice. Stray feathers. Journal of ornithology for India and its dependencies, 9, 107-132. https://www.biodiversitylibrary.org/item/94421",118,1880,,,Singapore,Estrelda amandava,"Hume, A. O. (1880). The birds of the western half of the Malay Peninsula, Third Notice. Stray feathers. Journal of ornithology for India and its dependencies, 9, 107-132. https://www.biodiversitylibrary.org/item/94421",1880,1880, , ,Singapore,"Amandava amandava originates from South East Asia and was introduced in Singapore via the cage bird trade , often spotted in bird stores",,Pet trade,"Eaton, J. A., Leupen, B. T. C., & Krishnasamy, K. (2017). Songsters of Singapore: An Overview of the Bird Species in Singapore Pet Shops. TRAFFIC. ",N,,,N,,"Chasen, (as Sporaeginthus amandava) The Singapore Naturalist, 2 (1923) 110; Chasen, (as Estrelda (Amandava) amandava) JMBRAS, 2 (1924) 68, 70; Gibson-hill, Raffles Bull. Zool., 21 (1949) 175, 176; Gibson-hill, Raffles Bull. Zool., 24 (1952), 242, 248; Wang & Hails, Raffles Bull. Zool., Supplement No. 15 (2007) 30, 178; Eaton et al, Traffic, (2017) iv, 5, 9, 19",
